monthly_rent,monthly_aconto,move_in_price,housing_type,size_sqm,rooms,floor,furnished,roommate_friendly,pets_allowed,elevator,senior_friendly,students_only,balcony_terrace,parking,dishwasher,washing_machine,charging_station,dryer,deposit,prepaid_rent,energy_mark,area,availability_in
22900.0,2000.0,116500.0,Lejlighed,117.0,3,2,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Ikke angivet,68700.0,22900.0,C,Holte,<1 month
23900.0,2000.0,121500.0,Lejlighed,109.0,3,3,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Ikke angivet,71700.0,23900.0,C,Holte,<1 month
24500.0,2000.0,124500.0,Lejlighed,123.0,4,1,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Ikke angivet,73500.0,24500.0,C,Holte,<1 month
12900.0,800.0,52400.0,Lejlighed,67.0,3,0,Ja,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,38700.0,0.0,none,Gentofte,<1 month
12900.0,500.0,52100.0,Lejlighed,70.0,3,1,Ja,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,38700.0,0.0,none,Søborg,<1 month
10000.0,0.0,40000.0,Værelse,14.0,1,2,Nej,Ja,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,30000.0,0.0,A15,Nordhavn,<1 month
8950.0,800.0,45550.0,Lejlighed,41.0,1,1,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,26850.0,8950.0,none,København N,<1 month
42000.0,1200.0,211200.0,Lejlighed,176.0,5,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,126000.0,42000.0,none,København K,<1 month
21000.0,84000.0,252000.0,Lejlighed,57.0,1,5,Ja,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Nej,Ikke angivet,63000.0,0.0,none,København K,<1 month
6500.0,0.0,26000.0,Værelse,20.0,1,2,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,19500.0,0.0,none,Gentofte,<1 month
12100.0,950.0,61450.0,Lejlighed,81.0,3,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,36300.0,12100.0,none,Hedehusene,<1 month
15495.0,1250.0,63230.0,Lejlighed,104.0,3,0,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ja,Ikke angivet,Ikke angivet,Nej,Ikke angivet,46485.0,0.0,none,Virum,<1 month
10400.0,750.0,52750.0,Lejlighed,64.0,2,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,31200.0,10400.0,none,Hedehusene,<1 month
8300.0,650.0,42150.0,Lejlighed,35.0,1,4,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24900.0,8300.0,A20,København SV,<1 month
8300.0,550.0,42050.0,Lejlighed,35.0,1,3,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24900.0,8300.0,A20,København SV,<1 month
12200.0,1000.0,62000.0,Lejlighed,88.0,3,5,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,36600.0,12200.0,none,Hedehusene,<1 month
11750.0,1000.0,59750.0,Lejlighed,87.0,3,1,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,35250.0,11750.0,none,Hedehusene,<1 month
10350.0,700.0,52450.0,Lejlighed,43.0,2,2,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,31050.0,10350.0,A20,København SV,<1 month
8200.0,550.0,41550.0,Lejlighed,35.0,1,2,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24600.0,8200.0,A20,København SV,<1 month
8050.0,550.0,40800.0,Lejlighed,35.0,1,1,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24150.0,8050.0,A20,København SV,<1 month
5000.0,0.0,5000.0,Værelse,15.0,1,3,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,0.0,0.0,C,København Ø,<1 month
7500.0,0.0,30000.0,Værelse,13.0,1,3,Ja,Ja,Nej,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,22500.0,0.0,B,København S,<1 month
1202333.0,75750.0,6087415.0,Lejlighed,66.0,2,3,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,3606999.0,1202333.0,A15,København S,<1 month
10250.0,600.0,51850.0,Lejlighed,53.0,2,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,30750.0,10250.0,none,Hedehusene,<1 month
8100.0,550.0,41050.0,Lejlighed,35.0,1,1,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24300.0,8100.0,A20,København SV,<1 month
12000.0,870.0,60870.0,Lejlighed,46.0,2,3,Nej,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,36000.0,12000.0,none,Frederiksberg,3+ months
11300.0,1055.0,57555.0,Lejlighed,86.0,3,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,33900.0,11300.0,A20,Hedehusene,<1 month
13000.0,400.0,65400.0,Lejlighed,85.0,3,1,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,39000.0,13000.0,E,Søborg,<1 month
30000.0,1850.0,211850.0,Lejlighed,176.0,4,3,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Nej,Ja,90000.0,90000.0,B,København K,<1 month
13500.0,1200.0,68700.0,Lejlighed,69.0,3,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ikke angivet,40500.0,13500.0,C,København S,3+ months
10000.0,670.0,20670.0,Lejlighed,46.0,2,4,Ja,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,10000.0,0.0,B,Frederiksberg,<1 month
12420.0,995.0,63095.0,Lejlighed,92.0,3,2,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,37260.0,12420.0,none,Taastrup,<1 month
13200.0,800.0,66800.0,Lejlighed,96.0,4,6,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,39600.0,13200.0,none,Glostrup,<1 month
12150.0,800.0,61550.0,Lejlighed,87.0,3,1,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,36450.0,12150.0,none,Glostrup,<1 month
11850.0,800.0,60050.0,Lejlighed,84.0,3,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,35550.0,11850.0,none,Glostrup,<1 month
11850.0,800.0,60050.0,Lejlighed,76.0,3,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,35550.0,11850.0,none,Glostrup,<1 month
10300.0,800.0,52300.0,Lejlighed,71.0,2,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,30900.0,10300.0,none,Glostrup,3+ months
12000.0,1000.0,62000.0,Lejlighed,60.0,2,3,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,36000.0,13000.0,none,Søborg,3+ months
3900.0,0.0,7800.0,Værelse,15.0,1,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ja,3900.0,0.0,none,Kastrup,<1 month
13400.0,1100.0,68100.0,Lejlighed,96.0,4,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ja,Ja,40200.0,13400.0,none,Glostrup,<1 month
38000.0,1500.0,191500.0,Lejlighed,160.0,4,1,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,114000.0,38000.0,B,Hellerup,<1 month
12000.0,600.0,48600.0,Lejlighed,48.0,2,1,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Nej,Ikke angivet,36000.0,0.0,none,Dragør,3+ months
23400.0,1800.0,95400.0,Lejlighed,159.0,4,1,Ja,Ja,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,70200.0,0.0,C,København V,3+ months
10200.0,650.0,51650.0,Lejlighed,72.0,2,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,30600.0,10200.0,none,Brønshøj,3+ months
9500.0,650.0,48150.0,Lejlighed,60.0,2,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,28500.0,9500.0,none,Brønshøj,3+ months
12300.0,700.0,62200.0,Lejlighed,85.0,3,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Nej,Nej,Ja,36900.0,12300.0,none,Brønshøj,3+ months
14000.0,200.0,56200.0,Lejlighed,150.0,4,1,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,42000.0,0.0,none,Albertslund,<1 month
13300.0,800.0,67300.0,Lejlighed,96.0,4,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,39900.0,13300.0,A15,Brøndby,<1 month
13900.0,800.0,70300.0,Lejlighed,99.0,4,4,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,41700.0,13900.0,none,Brøndby,<1 month
15100.0,1300.0,46600.0,Lejlighed,117.0,5,4,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,15100.0,15100.0,none,Glostrup,3+ months
18500.0,2000.0,113000.0,Lejlighed,90.0,3,0,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ja,Ikke angivet,Ikke angivet,37000.0,55500.0,D,København Ø,<1 month
5500.0,1000.0,23000.0,Værelse,12.0,1,0,Ja,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Ikke angivet,Ikke angivet,16500.0,0.0,A20,Kastrup,3+ months
5800.0,1000.0,21200.0,Værelse,15.0,1,0,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,14400.0,0.0,none,Vanløse,<1 month
5800.0,1000.0,21200.0,Værelse,16.0,1,0,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ikke angivet,14400.0,0.0,B,Vanløse,<1 month
33450.0,1700.0,168950.0,Lejlighed,151.0,5,3,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,100350.0,33450.0,none,København S,<1 month
6868.0,562.0,34902.0,Lejlighed,36.0,1,2,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,20604.0,6868.0,F,Kongens Lyngby,<1 month
4900.0,0.0,14700.0,Værelse,14.0,1,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ikke angivet,Ja,Ikke angivet,Ikke angivet,4900.0,4900.0,none,Kastrup,<1 month
12000.0,750.0,48750.0,Lejlighed,87.0,3,0,Nej,Nej,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,36000.0,0.0,none,Hedehusene,<1 month
15100.0,900.0,106600.0,Lejlighed,98.0,3,3,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,45300.0,45300.0,C,København S,<1 month
15200.0,1300.0,46900.0,Lejlighed,112.0,5,5,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Ja,15200.0,15200.0,none,Glostrup,3+ months
12420.0,995.0,63095.0,Lejlighed,92.0,3,4,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,37260.0,12420.0,none,Taastrup,<1 month
11760.0,995.0,59795.0,Lejlighed,84.0,3,2,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,35280.0,11760.0,none,Brøndby,3+ months
17000.0,950.0,85950.0,Lejlighed,92.0,2,6,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,51000.0,17000.0,B,København S,<1 month
11200.0,950.0,56950.0,Lejlighed,84.0,3,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Nej,Nej,33600.0,11200.0,none,Taastrup,3+ months
12100.0,800.0,61300.0,Lejlighed,94.0,4,1,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,36300.0,12100.0,A20,Hedehusene,<1 month
20000.0,1240.0,81240.0,Lejlighed,114.0,3,15,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ikke angivet,Nej,Ikke angivet,60000.0,0.0,none,Valby,3+ months
17550.0,1210.0,88960.0,Lejlighed,117.0,3,0,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,52650.0,17550.0,C,København S,<1 month
36695.0,3350.0,260215.0,Lejlighed,258.0,7,4,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,110085.0,110085.0,none,København Ø,<1 month
12850.0,1100.0,65350.0,Lejlighed,96.0,4,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,38550.0,12850.0,none,Hedehusene,<1 month
12850.0,1100.0,65350.0,Lejlighed,96.0,4,0,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,38550.0,12850.0,none,Hedehusene,<1 month
8100.0,550.0,41050.0,Lejlighed,35.0,1,1,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24300.0,8100.0,A20,København SV,<1 month
11900.0,800.0,60300.0,Lejlighed,73.0,3,1,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,35700.0,11900.0,A20,Taastrup,<1 month
14000.0,600.0,56600.0,Lejlighed,60.0,2,0,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Nej,Ikke angivet,42000.0,0.0,none,Dragør,3+ months
16003.0,900.0,80915.0,Lejlighed,96.0,2,9,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,48009.0,16003.0,none,København S,<1 month
23000.0,92000.0,552000.0,Lejlighed,140.0,5,2,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Nej,Ikke angivet,Ikke angivet,Nej,Ikke angivet,69000.0,0.0,none,København S,<1 month
12300.0,1000.0,62500.0,Lejlighed,86.0,3,2,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,36900.0,12300.0,A20,Hedehusene,<1 month
16000.0,1000.0,49000.0,Lejlighed,58.0,2,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,32000.0,0.0,none,København V,<1 month
12200.0,800.0,61800.0,Lejlighed,84.0,3,1,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,36600.0,12200.0,A20,Taastrup,<1 month
12700.0,1000.0,64500.0,Lejlighed,96.0,3,1,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,38100.0,12700.0,A20,Hedehusene,<1 month
11600.0,1160.0,59160.0,Lejlighed,96.0,4,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,34800.0,11600.0,A20,Hedehusene,<1 month
7000.0,1000.0,16500.0,Værelse,22.0,1,0,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,7500.0,1000.0,B,Frederiksberg,<1 month
26000.0,1000.0,105000.0,Lejlighed,170.0,5,2,Ja,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,78000.0,0.0,none,Frederiksberg,<1 month
10000.0,0.0,20000.0,Lejlighed,67.0,2,0,Ja,Ja,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,10000.0,0.0,D,København NV,<1 month
7000.0,2000.0,14000.0,Værelse,20.0,1,5,Ja,Ja,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ja,Ja,5000.0,0.0,A20,Valby,<1 month
7950.0,500.0,40250.0,Lejlighed,31.0,1,1,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Nej,23850.0,7950.0,none,Valby,<1 month
6000.0,500.0,30500.0,Værelse,16.0,1,2,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ja,18000.0,6000.0,B,Valby,<1 month
4000.0,0.0,8000.0,Værelse,15.0,1,0,Nej,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ja,Ikke angivet,Ja,4000.0,0.0,E,Glostrup,<1 month
12450.0,920.0,63170.0,Lejlighed,84.0,3,4,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,37350.0,12450.0,A20,Brøndby,<1 month
13800.0,800.0,69800.0,Lejlighed,103.0,4,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Ikke angivet,Ikke angivet,41400.0,13800.0,A20,Brøndby,<1 month
13200.0,1000.0,67000.0,Lejlighed,97.0,4,3,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,39600.0,13200.0,A20,Taastrup,<1 month
13300.0,1000.0,67500.0,Lejlighed,97.0,4,4,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,Ja,Nej,Ja,Ja,Nej,Ja,39900.0,13300.0,A20,Taastrup,<1 month
10100.0,950.0,51450.0,Lejlighed,76.0,2,0,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,30300.0,10100.0,A15,Hedehusene,<1 month
13400.0,1100.0,68100.0,Lejlighed,97.0,3,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ja,Ja,40200.0,13400.0,none,Glostrup,<1 month
12200.0,1000.0,62000.0,Lejlighed,85.0,3,2,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Nej,Nej,36600.0,12200.0,none,Taastrup,<1 month
11300.0,1440.0,57940.0,Lejlighed,83.0,2,3,Nej,Nej,Ja,Nej,Ja,Nej,Ja,Ja,Nej,Nej,Nej,Nej,33900.0,11300.0,none,Glostrup,<1 month
34000.0,1650.0,171650.0,Lejlighed,157.0,4,2,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ikke angivet,Nej,Nej,102000.0,34000.0,none,Hellerup,<1 month
12700.0,800.0,64300.0,Lejlighed,63.0,2,3,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,38100.0,12700.0,A10,Vanløse,3+ months
4500.0,200.0,22700.0,Værelse,17.0,1,1,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,13500.0,4500.0,C,Hedehusene,<1 month
13000.0,650.0,65650.0,Lejlighed,78.0,4,6,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,39000.0,13000.0,none,Herlev,<1 month
11890.0,995.0,60445.0,Lejlighed,84.0,3,3,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,35670.0,11890.0,A15,Albertslund,<1 month
16000.0,2000.0,114000.0,Lejlighed,108.0,4,3,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ja,48000.0,48000.0,D,København Ø,<1 month
5500.0,0.0,15500.0,Værelse,15.0,1,4,Nej,Ja,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,10000.0,0.0,none,København V,<1 month
9500.0,583.0,38583.0,Lejlighed,55.0,2,0,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Nej,Ikke angivet,28500.0,0.0,none,Virum,3+ months
12000.0,700.0,48700.0,Lejlighed,73.0,3,0,Ja,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Ikke angivet,Ja,36000.0,0.0,A20,Albertslund,<1 month
5500.0,0.0,11000.0,Værelse,15.0,1,4,Ja,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ikke angivet,5500.0,0.0,none,København V,<1 month
7000.0,0.0,21000.0,Værelse,15.0,1,3,Ja,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,14000.0,0.0,none,København SV,3+ months
19900.0,800.0,100300.0,Lejlighed,97.0,3,3,Ja,Ja,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,59700.0,19900.0,B,København S,<1 month
16500.0,1000.0,83500.0,Lejlighed,76.0,2,2,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ja,49500.0,16500.0,C,København S,<1 month
26500.0,1500.0,107500.0,Lejlighed,168.0,3,5,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ja,79500.0,0.0,none,København K,<1 month
11200.0,850.0,56850.0,Lejlighed,77.0,3,3,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,33600.0,11200.0,none,Ishøj,<1 month
6500.0,1000.0,14000.0,Værelse,14.0,1,0,Ja,Nej,Nej,Nej,Nej,Ja,Nej,Ja,Ja,Ja,Ikke angivet,Nej,6500.0,0.0,B,Frederiksberg,<1 month
13500.0,1250.0,55250.0,Lejlighed,92.0,3,3,Nej,Ja,Nej,Ja,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ikke angivet,Nej,Nej,40500.0,0.0,none,Ballerup,3+ months
13100.0,1000.0,66500.0,Lejlighed,102.0,3,4,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ja,Ja,Nej,Nej,39300.0,13100.0,A20,Hedehusene,<1 month
37000.0,4300.0,152300.0,Lejlighed,214.0,5,0,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ja,Ja,Ja,Ikke angivet,Ja,111000.0,0.0,G,Kongens Lyngby,<1 month
14600.0,1000.0,74000.0,Lejlighed,107.0,4,0,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,43800.0,14600.0,none,Vallensbæk Strand,<1 month
16000.0,0.0,17000.0,Lejlighed,98.0,4,4,Ja,Ja,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Ja,Nej,Nej,1000.0,0.0,none,København S,3+ months
10400.0,650.0,52650.0,Lejlighed,43.0,2,3,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,31200.0,10400.0,A20,København SV,<1 month
12650.0,900.0,64150.0,Lejlighed,83.0,3,3,Nej,Nej,Nej,Ja,Nej,Nej,Ja,Ja,Nej,Nej,Nej,Nej,37950.0,12650.0,A15,Rødovre,3+ months
5000.0,0.0,10000.0,Værelse,15.0,1,2,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ja,Ja,5000.0,0.0,E,Hvidovre,<1 month
6800.0,0.0,16400.0,Værelse,15.0,1,4,Ja,Ja,Nej,Nej,Nej,Nej,Nej,Nej,Ja,Ja,Ikke angivet,Ikke angivet,9600.0,0.0,none,København V,<1 month
14500.0,1100.0,73600.0,Lejlighed,116.0,4,3,Nej,Ja,Ja,Ja,Nej,Nej,Ja,Ja,Ikke angivet,Ja,Nej,Ja,43500.0,14500.0,A15,Herlev,<1 month
36000.0,1500.0,181500.0,Lejlighed,134.0,3,6,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,108000.0,36000.0,none,København S,<1 month
14100.0,1000.0,99700.0,Lejlighed,94.0,3,1,Nej,Nej,Nej,Ja,Ja,Nej,Ja,Nej,Ja,Ja,Ikke angivet,Ikke angivet,42300.0,42300.0,C,Vanløse,<1 month
15340.0,800.0,76120.0,Lejlighed,122.0,4,1,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ja,Ja,44985.0,14995.0,A15,Glostrup,<1 month
11165.0,995.0,56820.0,Lejlighed,77.0,3,3,Nej,Nej,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Ikke angivet,Ja,33495.0,11165.0,A15,Albertslund,<1 month
6950.0,800.0,35550.0,Lejlighed,31.0,1,1,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Nej,Ikke angivet,Ikke angivet,Ikke angivet,Ikke angivet,20850.0,6950.0,none,Brønshøj,<1 month
8350.0,550.0,42300.0,Lejlighed,35.0,1,4,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,25050.0,8350.0,A20,København SV,<1 month
8100.0,550.0,41050.0,Lejlighed,35.0,1,1,Nej,Ja,Nej,Ja,Nej,Nej,Nej,Ja,Nej,Nej,Nej,Ja,24300.0,8100.0,A20,København SV,<1 month
37700.0,1650.0,190150.0,Lejlighed,157.0,4,4,Nej,Nej,Nej,Ja,Ikke angivet,Ikke angivet,Ja,Ja,Ikke angivet,Ikke angivet,Nej,Nej,113100.0,37700.0,none,Hellerup,<1 month
12600.0,850.0,63850.0,Lejlighed,91.0,3,4,Nej,Ja,Ja,Ja,Ja,Nej,Ja,Ja,Ja,Ja,Nej,Ja,37800.0,12600.0,none,Vallensbæk Strand,<1 month
